category,product_name,product_url,price,old_price,discount,reviews,rating,price_drop,discount_pct,popularity_score
smartwatches,LILYGO T-Watch S3 ESP32-S3 Programmable Smartwatch LoRa WiFi Bluetooth 5.0 Touchscreen 1.54 Inch IPS Display Arduinos IDE VS Code,https://www.banggood.com/LILYGO-T-Watch-S3-ESP32-S3-Programmable-Smartwatch-LoRa-WiFi-Bluetooth-5_0-Touchscreen-1_54-Inch-IPS-Display-Arduinos-IDE-VS-Code-p-2026016.html?cur_warehouse=CN&ID=6287853&rmmds=search,41.02,61.93,34,0,0.0,20.909999999999997,33.76,0.0
laptops,HAILESI 15 Inch FHD 3240*2160P Portable Monitor Computer Gaming Display 450nit 60Hz 100% sRGB IPS Mini HD Type-C External Screen for Smartphone Tablet Laptop Game Consoles,https://www.banggood.com/HAILESI-15-Inch-FHD-3240+2160P-Portable-Monitor-Computer-Gaming-Display-450nit-60Hz-100-pencent-sRGB-IPS-Mini-HD-Type-C-External-Screen-for-Smartphone-Tablet-Laptop-Game-Consoles-p-2028183.html?cur_warehouse=CN&ID=6287830&rmmds=search,112.25,201.28,44,3,5.0,89.03,44.23,15.0
laptops,HAILESI 15 Inch FHD 2496*1664P Portable Monitor Computer Gaming Display 510nit 60Hz 100% sRGB IPS Mini HD Type-C External Screen for Smartphone Tablet Laptop Game Consoles,https://www.banggood.com/HAILESI-15-Inch-FHD-2496+1664P-Portable-Monitor-Computer-Gaming-Display-510nit-60Hz-100-pencent-sRGB-IPS-Mini-HD-Type-C-External-Screen-for-Smartphone-Tablet-Laptop-Game-Consoles-p-2028180.html?cur_warehouse=CN&ID=6287830&rmmds=search,100.63,154.83,35,0,0.0,54.20000000000002,35.01,0.0
laptops,HAILESI 10.5 Inch Touchable FHD 1280P Portable Monitor Computer Gaming Display USB C External Screen for Smartphone Tablet Laptop Game Consoles,https://www.banggood.com/HAILESI-10_5-Inch-Touchable-FHD-1280P-Portable-Monitor-Computer-Gaming-Display-USB-C-External-Screen-for-Smartphone-Tablet-Laptop-Game-Consoles-p-2027931.html?cur_warehouse=CN&ID=6287836&rmmds=search,92.12,147.08,37,1,4.0,54.96000000000001,37.37,4.0
laptops,GY156SP 15.6inch Dual Screen Portable Gaming Monitor 2560x1440 100% sRGB HDR IPS Type-C/Mini HD/3.5mm AUX Secondary Display Screen with Four Speakers Foldable Monitors for Phone Laptop Game Console Office,https://www.banggood.com/GY156SP-15_6inch-Dual-Screen-Portable-Gaming-Monitor-2560x1440-100-pencent-sRGB-HDR-IPS-Type-C-or-Mini-HD-or-3_5mm-AUX-Secondary-Display-Screen-with-Four-Speakers-Foldable-Monitors-for-Phone-Laptop-Game-Console-Office-p-2023436.html?cur_warehouse=CN&ID=6329519&rmmds=search,166.44,201.28,17,0,0.0,34.84,17.31,0.0
laptops,15.6 Inch FHD 1080P Touchable Type C HD Portable Computer Monitor Gaming Display Screen for Smartphone Tablet Laptop Game Consoles,https://www.banggood.com/15_6-Inch-FHD-1080P-Touchable-Type-C-HD-Portable-Computer-Monitor-Gaming-Display-Screen-for-Smartphone-Tablet-Laptop-Game-Consoles-p-2014581.html?cur_warehouse=CN&ID=6326682&rmmds=search,108.38,131.6,18,0,0.0,23.22,17.64,0.0
laptops,15.6 Inch 2.5K Touchable Type C HD Portable Computer Monitor Gaming Display Screen for Smartphone Tablet Laptop Game Consoles,https://www.banggood.com/15_6-Inch-2_5K-Touchable-Type-C-HD-Portable-Computer-Monitor-Gaming-Display-Screen-for-Smartphone-Tablet-Laptop-Game-Consoles-p-2014580.html?cur_warehouse=CN&ID=6326682&rmmds=search,147.08,178.05,17,1,5.0,30.97,17.39,5.0
laptops,BlitzWolf® BW-WA4 30W Wireless Speaker Portable bluetooth Speaker Double Drivers Bass TWS Stereo IPX6 Waterproof TF Card AUX Outdoors Speaker,https://www.banggood.com/BlitzWolf-BW-WA4-30W-Wireless-Speaker-Portable-bluetooth-Speaker-Double-Drivers-Bass-TWS-Stereo-IPX6-Waterproof-TF-Card-AUX-Outdoors-Speaker-p-1911830.html?cur_warehouse=CN&ID=6287830&rmmds=search,23.99,69.67,66,969,4.92,45.68000000000001,65.57,4767.48
laptops,BlitzWolf® BW-NEW TH5 10 in 1 USB Hubs with HD 4K@30Hz USB3.0 / USB2.0 / Type-C 2.0 / RJ45 Ethernet / 100W PD Charging / SD TF Card Slots Docking Station for Apple Huawei Macbook,https://www.banggood.com/BlitzWolf-BW-NEW-TH5-10-in-1-USB-Hubs-with-HD-4K-at-30Hz-USB3_0-or-USB2_0-or-Type-C-2_0-or-RJ45-Ethernet-or-100W-PD-Charging-or-SD-TF-Card-Slots-Docking-Station-for-Apple-Huawei-Laptops-Macbook-p-1995235.html?cur_warehouse=CN&rmmds=search,10.83,20.12,46,259,4.96,9.290000000000001,46.17,1284.64
laptops,SIBOLAN S3-C72 15.6 Inch 1080P Portable Monitor Type-C HDTV 3.5mm AUX Gaming Display Screen HDR 16:9 Low Blue Light for PS4/5 XBox Switch Cell Phone PC Laptop Extension,https://www.banggood.com/SIBOLAN-S3-C72-15_6-Inch-1080P-Portable-Monitor-Type-C-HDTV-3_5mm-AUX-Gaming-Display-Screen-HDR-16-9-Low-Blue-Light-for-PS4-or-5-XBox-Switch-Cell-Phone-PC-Laptop-Extension-p-2015649.html?cur_warehouse=CN&ID=6287830&rmmds=search,108.38,154.83,30,0,0.0,46.45000000000002,30.0,0.0
laptops,Foldable Alloy Laptop Stand with RGB Lights Silent 4-Fan Design for Portable Gaming Notebook 11-17.3 Inch,https://www.banggood.com/Foldable-Alloy-Laptop-Stand-with-RGB-Lights-Silent-4-Fan-Design-for-Portable-Gaming-Notebook-11-17_3-Inch-p-2035753.html?cur_warehouse=CN&ID=6287853&rmmds=search,18.57,22.44,17,1,5.0,3.870000000000001,17.25,5.0
laptops,VBEST Type-C Tail Insert Detector with Real-Time Current and Voltage Monitoring for Mobile Phones and Compatible with iOS and Android Models,https://www.banggood.com/VBEST-Type-C-Tail-Insert-Detector-with-Real-Time-Current-and-Voltage-Monitoring-for-Mobile-Phones-and-Laptops-Compatible-with-iOS-and-Android-Models-p-2027360.html?cur_warehouse=CN&ID=233&rmmds=search,12.77,53.42,76,2,5.0,40.650000000000006,76.1,10.0
laptops,3Pcs DC-DC 10-32V to 12-35V 150W Boost Adjust Module Mobile Laptop Car,https://www.banggood.com/3Pcs-DC-DC-10-32V-to-12-35V-150W-Boost-Adjust-Module-Mobile-Laptop-Car-p-2011187.html?cur_warehouse=CN&rmmds=search,7.73,0.0,0,0,0.0,-7.73,0.0,0.0
laptops,Hagibis ZN1 Foldable Laptop Stand for Desk Keyboard Stand Riser Portable Notebook Cooling Pad For Macbook Pro Air Universal Holder,https://www.banggood.com/Hagibis-ZN1-Foldable-Laptop-Stand-for-Desk-Keyboard-Stand-Riser-Portable-Notebook-Cooling-Pad-For-Macbook-Pro-Air-Universal-Holder-p-2013127.html?cur_warehouse=CN&ID=6287853&rmmds=search,6.19,14.7,58,2,5.0,8.509999999999998,57.89,10.0
laptops,Bakeey 6-in-1 USB-C Hub Adapter HDMI 4K@30Hz USB3.0 USB-C Docking Station 100W PD Charging SD Reader Witch Splitter for Apple Huawei Macbook,https://www.banggood.com/Bakeey-6-in-1-USB-C-Hub-Adapter-HDMI-4K-at-30Hz-USB3_0-USB-C-Docking-Station-100W-PD-Charging-SD-Reader-Witch-Splitter-for-Apple-Huawei-Laptops-Macbook-p-1986552.html?cur_warehouse=CN&rmmds=search,7.73,17.02,55,158,4.96,9.29,54.58,783.68
laptops,Dual Mode BT3.0/5.2 2.4G Wireless Mouse Adjustable 800-1600DPI Rechargeable LED Light Silent Mice for Laptop PC,https://www.banggood.com/Dual-Mode-BT3_0-or-5_2-2_4G-Wireless-Mouse-Adjustable-800-1600DPI-Rechargeable-LED-Light-Silent-Mice-for-Laptop-PC-p-1968516.html?cur_warehouse=CN&ID=6287830&rmmds=search,4.64,8.51,46,331,4.9,3.87,45.48,1621.9
laptops,5Pcs DC-DC 10-32V to 12-35V 150W Boost Adjust Module Mobile Laptop Car,https://www.banggood.com/5Pcs-DC-DC-10-32V-to-12-35V-150W-Boost-Adjust-Module-Mobile-Laptop-Car-p-2011189.html?cur_warehouse=CN&rmmds=search,9.75,0.0,0,0,0.0,-9.75,0.0,0.0
laptops,Graphics Card Docking Station Video Card Dock Station Beast Oculink PCI-E 4.0 X4 Laptop for Oculink Interface,https://www.banggood.com/Graphics-Card-Docking-Station-Video-Card-Dock-Station-Beast-Oculink-PCI-E-4_0-X4-Laptop-for-Oculink-Interface-p-2007344.html?cur_warehouse=CN&ID=6325495&rmmds=search,41.8,0.0,0,2,5.0,-41.8,0.0,10.0
laptops,Transparent LED Display 240W USB4.0 40Gbps Type-C Male to Type-C Female OTG Adapter Support 8K@60Hz Screen Casting for iPhone 16 16 Pro 15 14 Pro Max Tablet Laptop TV,https://www.banggood.com/Transparent-LED-Display-240W-USB4_0-40Gbps-Type-C-Male-to-Type-C-Female-OTG-Adapter-Support-8K-at-60Hz-Screen-Casting-for-iPhone-16-16-Pro-15-14-Pro-Max-Tablet-Laptop-TV-p-2025403.html?cur_warehouse=CN&ID=6299642&rmmds=search,4.02,6.96,42,12,4.92,2.9400000000000004,42.24,59.04
laptops,USB3.0 Gigabit Ethernet Adapter Type-C to RJ45 Network Card Mini PC Desktops Laptop Accessories Plug and Play,https://www.banggood.com/USB3_0-Gigabit-Ethernet-Adapter-Type-C-to-RJ45-Network-Card-Mini-PC-Desktops-Laptop-Accessories-Plug-and-Play-p-2024540.html?cur_warehouse=CN&ID=6329881&rmmds=search,6.96,10.83,36,1,5.0,3.87,35.73,5.0
laptops,Bakeey 12-in-1 Type-C Docking Station USB-C Hub Splitter Adaptor with Dual 4K HDMI Display 1080P VGA 87W USB-C PD3.0 Power Delivery USB-C Data Transfer Port RJ45 Network Port 3.5mm Audio Jack 3*USB3.0 Memory Card Readers Multiport Hub for PC Laptop,https://www.banggood.com/Bakeey-12-in-1-Type-C-Docking-Station-USB-C-Hub-Splitter-Adaptor-with-Dual-4K-HDMI-Display-1080P-VGA-87W-USB-C-PD3_0-Power-Delivery-USB-C-Data-Transfer-Port-RJ45-Network-Port-3_5mm-Audio-Jack-3+USB3_0-Memory-Card-Readers-Multiport-Hub-for-PC-Laptop-p-1974320.html?cur_warehouse=CN&rmmds=search,25.54,44.12,42,21,4.86,18.58,42.11,102.06
laptops,External CD/DVD Drive USB 3.0 Type-C 6 in 1 DVD Drive Player Optical Drive With SD/TF & USB3.0 Slots Optical Drives For PC Laptop,https://www.banggood.com/External-CD-or-DVD-Drive-USB-3_0-Type-C-6-in-1-DVD-Drive-Player-Optical-Drive-With-SD-or-TF-and-USB3_0-Slots-Optical-Drives-For-PC-Laptop-p-1991081.html?cur_warehouse=CN&rmmds=search,16.25,20.89,22,35,4.83,4.640000000000001,22.21,169.05
laptops,Z36C Laptop Cooling Stand Dual 14cm Fans 100 Speed Adjustable 5 Angle Tilt RGB Lighting Sealed Cooling Universal Gaming Laptop Cooler,https://www.banggood.com/Z36C-Laptop-Cooling-Stand-Dual-14cm-Fans-100-Speed-Adjustable-5-Angle-Tilt-RGB-Lighting-Sealed-Cooling-Universal-Gaming-Laptop-Cooler-p-2042862.html?cur_warehouse=CN&ID=6287830&rmmds=search,24.77,30.96,20,0,0.0,6.190000000000001,19.99,0.0
laptops,Basix 7-in-1 Type-C Docking Station USB-C Hub Splitter Adaptor with USB3.0*2 USB-C Data PD87W USB-C 4K@30Hz HDMI SD/TF Card Reader Slot Multiport Hub for PC Laptop Phone,https://www.banggood.com/Basix-7-in-1-Type-C-Docking-Station-USB-C-Hub-Splitter-Adaptor-with-USB3_0+2-USB-C-Data-PD87W-USB-C-4K-at-30Hz-HDMI-SD-or-TF-Card-Reader-Slot-Multiport-Hub-for-PC-Laptop-Phone-p-1990896.html?cur_warehouse=CN&rmmds=search,9.75,16.25,40,2,5.0,6.5,40.0,10.0
laptops,48-In-1 Precision Screwdriver Set Mobile Phone Laptop Dust Cleaning Multi-function Maintenance Disassembly Gadget Combination,https://www.banggood.com/48-In-1-Precision-Screwdriver-Set-Mobile-Phone-Laptop-Dust-Cleaning-Multi-function-Maintenance-Disassembly-Gadget-Combination-p-1977901.html?cur_warehouse=CN&rmmds=search,12.38,20.89,41,7,4.57,8.51,40.74,31.990000000000002
laptops,7 in 1 Type-C Docking Station with USB Adapter USB2.0*4 USB3.0 USB-C Data PD5W USB-C Multiport Hub Splitter Adaptor for PC Laptop,https://www.banggood.com/7-in-1-Type-C-Docking-Station-with-USB-Adapter-USB2_0+4-USB3_0-USB-C-Data-PD5W-USB-C-Multiport-Hub-Splitter-Adaptor-for-PC-Laptop-p-1985809.html?cur_warehouse=CN&rmmds=search,8.51,13.15,35,16,4.94,4.640000000000001,35.29,79.04
laptops,120W Type-C to USB3.0 OTG Adapter 10Gbps High-speed Transmission USB Male to Type-C Female Connector for Mobile Phone PC Laptop Tablet,https://www.banggood.com/120W-Type-C-to-USB3_0-OTG-Adapter-10Gbps-High-speed-Transmission-USB-Male-to-Type-C-Female-Connector-for-Mobile-Phone-PC-Laptop-Tablet-p-1984480.html?cur_warehouse=CN&rmmds=search,5.41,11.6,53,18,4.94,6.1899999999999995,53.36,88.92
laptops,6-in-1 OTG Type-C&USB Card Reader with Flash Disk SD/TF Interface Multifunctional USB Adapter for Phone Laptop Computer,https://www.banggood.com/6-in-1-OTG-Type-CandUSB-Card-Reader-with-Flash-Disk-SD-or-TF-Interface-Multifunctional-USB-Adapter-for-Phone-Laptop-Computer-p-2005665.html?cur_warehouse=CN&ID=6287853&rmmds=search,7.73,10.83,29,5,5.0,3.0999999999999996,28.62,25.0
laptops,4K HDMI Splitter 1x4 HDMI Distributor Splitter 1 in 4 out Amplifier Video Splitter Converter for PC Laptop TV Monitor Projector,https://www.banggood.com/4K-HDMI-Splitter-1x4-HDMI-Distributor-Splitter-1-in-4-out-Amplifier-Video-Splitter-Converter-for-PC-Laptop-TV-Monitor-Projector-p-1996888.html?cur_warehouse=CN&rmmds=search,6.19,11.6,47,9,4.67,5.409999999999999,46.64,42.03
laptops,DC-DC 8.5-48V To 10-50V 10A 250W Continuous Adjustable High Power Boost Power Module Constant Voltage Constant Current Non-Isolation Step Up Board For Vehicle Laptop Power LED Driver,https://www.banggood.com/DC-DC-8_5-48V-To-10-50V-10A-250W-Continuous-Adjustable-High-Power-Boost-Power-Module-Constant-Voltage-Constant-Current-Non-Isolation-Step-Up-Board-For-Vehicle-Laptop-Power-LED-Driver-p-1248941.html?cur_warehouse=CN&rmmds=search,5.41,10.83,50,374,4.88,5.42,50.05,1825.12
laptops,Dual Mode BT3.0/5.2 2.4G Wireless Mouse Adjustable 800-1600DPI bluetooth Rechargeable Silent Mice for Laptop PC,https://www.banggood.com/Dual-Mode-BT3_0-or-5_2-2_4G-Wireless-Mouse-Adjustable-800-1600DPI-bluetooth-Rechargeable-Silent-Mice-for-Laptop-PC-p-1974243.html?cur_warehouse=CN&ID=6287830&rmmds=search,6.19,9.28,33,42,4.88,3.089999999999999,33.3,204.96
laptops,3-in-2 Multifunctional USB-C Hubs USB/Type-C Male to USB2.0*3 Female Multi Splitter Adapter OTG USB Power Adapter for Laptop Tablet Phone U Disk,https://www.banggood.com/3-in-2-Multifunctional-USB-C-Hubs-USB-or-Type-C-Male-to-USB2_0+3-Female-Multi-Splitter-Adapter-OTG-USB-Power-Adapter-for-Laptop-Tablet-Phone-U-Disk-p-2003840.html?cur_warehouse=CN&rmmds=search,9.28,12.38,25,8,5.0,3.1000000000000014,25.04,40.0
laptops,USB3.0 Type-C CD DVD External Optical Drive DVD-RW Player High Speed Data Transfer External Burner Writer Rewriter for Computer PC Laptop XD009,https://www.banggood.com/USB3_0-Type-C-CD-DVD-External-Optical-Drive-DVD-RW-Player-High-Speed-Data-Transfer-External-Burner-Writer-Rewriter-for-Computer-PC-Laptop-XD009-p-1936735.html?cur_warehouse=CN&rmmds=search,18.57,38.7,52,13,4.69,20.130000000000003,52.02,60.970000000000006
laptops,MNNWUU bluetooth 5.3 Adapter Dongle Wireless Speaker Audio Receiver USB Transmitter Driver-free for PC Laptop Phone Headphone,https://www.banggood.com/MNNWUU-bluetooth-5_3-Adapter-Dongle-Wireless-Speaker-Audio-Receiver-USB-Transmitter-Driver-free-for-PC-Laptop-Phone-Headphone-p-2005679.html?cur_warehouse=CN&rmmds=search,5.41,8.51,36,4,5.0,3.0999999999999996,36.43,20.0
laptops,UGreen CM311 4K@60Hz HDMI Switch with 3.3FT HDMI Cable 2 in 1 Out/1 in 2 Out Bidirectional HDMI Splitter Switcher for HDTV Monitor Projector Laptop Switch,https://www.banggood.com/UGreen-CM311-4K-at-60Hz-HDMI-Switch-with-3_3FT-HDMI-Cable-2-in-1-Out-or-1-in-2-Out-Bidirectional-HDMI-Splitter-Switcher-for-HDTV-Monitor-Projector-Laptop-Switch-p-1982771.html?cur_warehouse=CN&rmmds=search,12.38,27.86,56,6,5.0,15.479999999999999,55.56,30.0
laptops,1.8M DisplayPort to HDMI-compatible Cable 4K*2K Converter Cable for Connecting Laptop to Projectors,https://www.banggood.com/1_8M-DisplayPort-to-HDMI-compatible-Cable-4K+2K-Converter-Cable-for-Connecting-Laptop-to-Projectors-p-1988191.html?cur_warehouse=CN&rmmds=search,5.41,10.06,46,15,4.53,4.65,46.22,67.95
laptops,Wireless bluetooth 5.3 USB Adapter 100M Long Range bluetooth Transceiver Drive Free for PC Computer Laptop with 4dBi Antenna,https://www.banggood.com/Wireless-bluetooth-5_3-USB-Adapter-100M-Long-Range-bluetooth-Transceiver-Drive-Free-for-PC-Computer-Laptop-with-4dBi-Antenna-p-1981981.html?cur_warehouse=CN&rmmds=search,5.41,14.7,63,6,5.0,9.29,63.2,30.0
laptops,1080P Male to Female HDMI to VGA Adapter Audio Cable Converter for Laptop TV Box Projector Laptop,https://www.banggood.com/1080P-Male-to-Female-HDMI-to-VGA-Adapter-Audio-Cable-Converter-for-Laptop-TV-Box-Projector-Laptop-p-1985419.html?cur_warehouse=CN&rmmds=search,5.41,6.96,22,35,4.8,1.5499999999999998,22.27,168.0
laptops,MicroDrive TY1-3 3-in-1 USB Hubs with USB3.0 SD/TF Card Reader Slot for PC Laptop Keyboard Mouse U Disk,https://www.banggood.com/MicroDrive-TY1-3-3-in-1-USB-Hubs-with-USB3_0-SD-or-TF-Card-Reader-Slot-for-PC-Laptop-Keyboard-Mouse-U-Disk-p-2003842.html?cur_warehouse=CN&rmmds=search,5.41,8.51,36,4,4.5,3.0999999999999996,36.43,18.0
laptops,100PCS/Pack LEOBOG GrayWood V4 Switch Linear POM HIFI Switchs for Custom Mechanical Keyboard DIY Gaming Accessories,https://www.banggood.com/100PCS-or-Pack-LEOBOG-GrayWood-V4-Switch-Linear-POM-HIFI-Switchs-for-Custom-Mechanical-Keyboard-DIY-Gaming-Accessories-p-1996488.html?cur_warehouse=CN&ID=6298911&rmmds=search,20.12,0.0,0,3,5.0,-20.12,0.0,15.0
laptops,Wooden Monitor Bracket Stand Desktop Storage Shelf Laptop Stand Computer Screen Rack Desk PC Riser Holder Organizer,https://www.banggood.com/Wooden-Monitor-Bracket-Stand-Desktop-Storage-Shelf-Laptop-Stand-Computer-Screen-Rack-Desk-PC-Riser-Holder-Organizer-p-1629982.html?cur_warehouse=CN&ID=224&rmmds=search,23.91,25.51,6,21,4.67,1.6000000000000014,6.27,98.07
laptops,Oatsbasf Foldable Laptop Stand Holder for iPad Macbook Pro Air Xiaomi Notebook Tablet Cooler Laptop Riser Stand Computer Support Bracket,https://www.banggood.com/Oatsbasf-Foldable-Laptop-Stand-Holder-for-iPad-Macbook-Pro-Air-Xiaomi-Notebook-Tablet-Cooler-Laptop-Riser-Stand-Computer-Support-Bracket-p-2025833.html?cur_warehouse=CN&ID=6287830&rmmds=search,7.73,0.0,0,0,0.0,-7.73,0.0,0.0
laptops,LILYGO® T-Echo Lite NRF52840 LoRa E-Paper Display Ultra-Low Power Module Meshtastic-Compatible GPS Expansion Development Board,https://www.banggood.com/LILYGO-T-Echo-Lite-NRF52840-LoRa-E-Paper-Display-Ultra-Low-Power-Module-Meshtastic-Compatible-GPS-Expansion-Development-Board-p-2032455.html?cur_warehouse=CN&ID=6333137&rmmds=search,9.75,10.83,10,2,5.0,1.08,9.97,10.0
laptops,LILYGO T-Display-S3 Pro ESP32-S3 Development Board 2.33 Inch Touch Screen WiFi bluetooth BLE 5 0 IoT Camera Module Microphone SD Card ArduinoCompatible,https://www.banggood.com/LILYGO-T-Display-S3-Pro-ESP32-S3-Development-Board-2_33-Inch-Touch-Screen-WiFi-bluetooth-BLE-5-0-IoT-Camera-Module-Microphone-SD-Card-ArduinoCompatible-p-2032450.html?cur_warehouse=CN&ID=6332420&rmmds=search,9.05,10.06,10,2,5.0,1.0099999999999998,10.04,10.0
laptops,XIAOMI 10L Colorful Small Backpack Men's and Women's City Leisure Travel Shoulder Bag Laptop Backpack Outdoor Waterproof Student Portable Sports Bag,https://www.banggood.com/XIAOMI-10L-Colorful-Small-Backpack-Mens-and-Womens-City-Leisure-Travel-Shoulder-Bag-Laptop-Backpack-Outdoor-Waterproof-Student-Portable-Sports-Bag-p-2031668.html?cur_warehouse=CN&ID=6287843&rmmds=search,9.68,27.86,65,0,0.0,18.18,65.25,0.0
laptops,FiiO BTR13 bluetooth Headphone Amplifier Support LDAC/Aptx 3.5mm/4.4mm HIFI Balanced Headphone Amplifier Adapter for Mobile Phone Tablets Laptop,https://www.banggood.com/FiiO-BTR13-bluetooth-Headphone-Amplifier-Support-LDAC-or-Aptx-3_5mm-or-4_4mm-HIFI-Balanced-Headphone-Amplifier-Adapter-for-Mobile-Phone-Tablets-Laptop-p-2023610.html?cur_warehouse=CN&ID=6287830&rmmds=search,57.28,100.63,43,3,5.0,43.349999999999994,43.08,15.0
laptops,4 Fan Adjustable Laptop Cooling Pad Cooler Portable Stand For 14-17inch Laptop,https://www.banggood.com/4-Fan-Adjustable-Laptop-Cooling-Pad-Cooler-Portable-Stand-For-14-17inch-Laptop-p-1923586.html?cur_warehouse=CN&rmmds=search,22.44,46.44,52,1,5.0,23.999999999999996,51.68,5.0
laptops,32 In 1 Cleaning Brush Set Multi-function Keyboard Earplugs PC Laptop Phone Headset Camera Cleaner Cleaning Brush Kit,https://www.banggood.com/32-In-1-Cleaning-Brush-Set-Multi-function-Keyboard-Earplugs-PC-Laptop-Phone-Headset-Camera-Cleaner-Cleaning-Brush-Kit-p-2032476.html?cur_warehouse=CN&ID=6287845&rmmds=search,12.38,22.73,46,3,5.0,10.35,45.53,15.0
laptops,MCHOSE G75 V2 Tri-mode Customized Mechanical Keyboard with Volume Control Knob 81 keys Hot-swappable Gasket Structure RGB Light 10000mAh E-sports Gaming Keyboards for PC Laptop Computer,https://www.banggood.com/MCHOSE-G75-V2-Tri-mode-Customized-Mechanical-Keyboard-with-Volume-Control-Knob-81-keys-Hot-swappable-Gasket-Structure-RGB-Light-10000mAh-E-sports-Gaming-Keyboards-for-PC-Laptop-Computer-p-2044105.html?cur_warehouse=CN&ID=6287832&rmmds=search,69.67,77.41,10,0,0.0,7.739999999999995,10.0,0.0
laptops,WL-DS1604 16-in-1 Type-C Vertical Docking Station with USB2.0*2 / USB3.1*2 / PD100W / Type-C*3 / 1000M LAN / 1080P VGA / 4K60HZ HD*2 / 8K30HzDP / 3.5mm Audio / SD&TF3.0 / Power Supply Desktop Multiports Splitter Adapter for Laptop TV Computer,https://www.banggood.com/WL-DS1604-16-in-1-Type-C-Vertical-Docking-Station-with-USB2_0+2-or-USB3_1+2-or-PD100W-or-Type-C+3-or-1000M-LAN-or-1080P-VGA-or-4K60HZ-HD+2-or-8K30HzDP-or-3_5mm-Audio-or-SDandTF3_0-or-Power-Supply-Desktop-Multiports-Splitter-Adapter-for-Laptop-TV-Computer-p-2044200.html?cur_warehouse=CN&ID=6287836&rmmds=search,85.15,92.89,8,0,0.0,7.739999999999995,8.33,0.0
laptops,8-in-1 USB3.0 Card Reader with Type-C/Lightnig Interface Micro SD TF CF MS Memory Card Adapter 5Gbps High Speed Support OTG for Laptop PC,https://www.banggood.com/8-in-1-USB3_0-Card-Reader-with-Type-C-or-Lightnig-Interface-Micro-SD-TF-CF-MS-Memory-Card-Adapter-5Gbps-High-Speed-Support-OTG-for-Laptop-PC-p-2032750.html?cur_warehouse=CN&ID=6287830&rmmds=search,9.28,11.6,20,1,5.0,2.3200000000000003,20.0,5.0
laptops,3-in-1 Type-C Portable TV Dock Adapter with 4K60Hz HD / USB3.0 / PD100W USB-C for SteamDeck Phones Tablets Compatible with Switch 2,https://www.banggood.com/3-in-1-Type-C-Portable-TV-Dock-Adapter-with-4K60Hz-HD-or-USB3_0-or-PD100W-USB-C-for-SteamDeck-Laptops-Phones-Tablets-Compatible-with-Switch-2-p-2038669.html?cur_warehouse=CN&ID=6319994&rmmds=search,12.38,0.0,0,0,0.0,-12.38,0.0,0.0
laptops,MADLIONS MAD68 HE Magnetic Amber Switch Mechanical Gaming Keyboard Wired 68-Keys Hot Swappable RGB Light 8KHz Polling Rate RT 0.02mm Type-C Gamer Keyboards for PC Laptop Computer,https://www.banggood.com/MADLIONS-MAD68-HE-Magnetic-Amber-Switch-Mechanical-Gaming-Keyboard-Wired-68-Keys-Hot-Swappable-RGB-Light-8KHz-Polling-Rate-RT-0_02mm-Type-C-Gamer-Keyboards-for-PC-Laptop-Computer-p-2035351.html?cur_warehouse=CN&ID=6287845&rmmds=search,47.99,0.0,0,0,0.0,-47.99,0.0,0.0
laptops,HU105C 10-in-1 USB-A/Type-C Hub Docking Station USB Adapter with USB3.0-A*7 USB3.0-C*3 Multiports Spliiter Apdater for PC Laptop Computer,https://www.banggood.com/HU105C-10-in-1-USB-A-or-Type-C-Hub-Docking-Station-USB-Adapter-with-USB3_0-A+7-USB3_0-C+3-Multiports-Spliiter-Apdater-for-PC-Laptop-Computer-p-2035352.html?cur_warehouse=CN&ID=6302427&rmmds=search,18.57,0.0,0,2,5.0,-18.57,0.0,10.0
laptops,Portable Aluminium Alloy Multi-function Hard Disk Docking Station MC403 10Gbps USB3.2 GEN2 Up To 8TB NVME SATA for Laptop,https://www.banggood.com/Portable-Aluminium-Alloy-Multi-function-Hard-Disk-Docking-Station-MC403-10Gbps-USB3_2-GEN2-Up-To-8TB-NVME-SATA-for-Laptop-p-2035359.html?cur_warehouse=CN&ID=6287836&rmmds=search,23.22,0.0,0,0,0.0,-23.22,0.0,0.0
laptops,Adjustable Vertical Laptop Stand for Office Desk Space Optimization Notebook and Tablet Holder,https://www.banggood.com/Adjustable-Vertical-Laptop-Stand-for-Office-Desk-Space-Optimization-Notebook-and-Tablet-Holder-p-2035758.html?cur_warehouse=CN&ID=6287830&rmmds=search,11.6,14.7,21,0,0.0,3.0999999999999996,21.09,0.0
laptops,8-in-2 USB-C/USB3.0 Docking Station USB Adapter with USB3.0 USB2.0*3 USB-C Data SD/TF Card Reader Slot 3.5mm Audio Multiports USB Hubs for PC Laptop Computer,https://www.banggood.com/8-in-2-USB-C-or-USB3_0-Docking-Station-USB-Adapter-with-USB3_0-USB2_0+3-USB-C-Data-SD-or-TF-Card-Reader-Slot-3_5mm-Audio-Multiports-USB-Hubs-for-PC-Laptop-Computer-p-2035828.html?cur_warehouse=CN&ID=6326922&rmmds=search,7.73,12.38,38,4,5.0,4.65,37.56,20.0
