category,product_name,product_url,price,old_price,discount,reviews,rating
phones,36 In 1 Precision Electric Screwdriver Set Type-C Fast Charging Screwdriver Set with LED Light Phone Repair Electric Tool,https://www.banggood.com/36-In-1-Precision-Electric-Screwdriver-Set-Type-C-Fast-Charging-Screwdriver-Set-with-LED-Light-Phone-Repair-Electric-Tool-p-1989065.html?cur_warehouse=CN&rmmds=search,£17.02,£31.73,46% Off,53 reviews,4.98
phones,Microdrive MD223C USB3.0&Type-C Dual Metal Interface 64G 128G 256G High Speed Data Transmission Portable Memory U Disk for Phone Computer Tablet,https://www.banggood.com/Microdrive-MD223C-USB3_0andType-C-Dual-Metal-Interface-64G-128G-256G-High-Speed-Data-Transmission-Portable-Memory-U-Disk-for-Phone-Computer-Tablet-p-1988193.html?cur_warehouse=CN&ID=519997&rmmds=search,£13.15,£14.70,11% Off,137 reviews,4.83
phones,Joyroom Air Vent Mount Car Phone Holder Wireless Charger For iP 15 14 13 Pro Max Fast Charging Car Charger Holder With Blue Light,https://www.banggood.com/Joyroom-Air-Vent-Mount-Car-Phone-Holder-Wireless-Charger-For-iP-15-14-13-Pro-Max-Fast-Charging-Car-Charger-Holder-With-Blue-Light-p-2036508.html?cur_warehouse=CN&ID=6287830&rmmds=search,£15.94,£20.12,21% Off,0 review,
phones,Blitzmax BM-TS4 3 in 1 Tablet/Phone Holder Portable Foldable Online Learning Live Streaming Desktop Stand Watch Tablet Phone Holder for iPhone 14 14 Plus 14 Pro Max for Samsung Galaxy Z Fold 4 S22 Ultra MacBook Air for iPad Pro 2021,https://www.banggood.com/Blitzmax-BM-TS4-3-in-1-Tablet-or-Phone-Holder-Portable-Foldable-Online-Learning-Live-Streaming-Desktop-Stand-Watch-Tablet-Phone-Holder-for-iPhone-14-14-Plus-14-Pro-Max-for-Samsung-Galaxy-Z-Fold-4-S22-Ultra-MacBook-Air-for-iPad-Pro-2021-p-1974273.html?cur_warehouse=CN&ID=6287853&rmmds=search,£20.12,£26.31,24% Off,1262 reviews,4.96
phones,LDNIO SE4432 2500W Power Strip with 4 Outlets+4 USB-A Extension Socket EU Plug 10A for Phone Tablet Home Appliances,https://www.banggood.com/LDNIO-SE4432-2500W-Power-Strip-with-4-Outlets+4-USB-A-Extension-Socket-EU-Plug-10A-for-Phone-Tablet-Home-Appliances-p-1997341.html?cur_warehouse=CN&rmmds=search,£10.06,£20.12,50% Off,12 reviews,4.83
phones,AOCHUAN Smart XE Smartphone Stabilizer Intelligent AI Facial Tracking 3-Axis Handheld Gimbal Foldable Smartphone Cellphone Video Record Vlog PTZ Stabilizer for Phone,https://www.banggood.com/AOCHUAN-Smart-XE-Smartphone-Stabilizer-Intelligent-AI-Facial-Tracking-3-Axis-Handheld-Gimbal-Foldable-Smartphone-Cellphone-Video-Record-Vlog-PTZ-Stabilizer-for-Phone-p-1997108.html?cur_warehouse=CN&rmmds=search,£49.54,,,76 reviews,4.92
phones,11 In 1 Precision Electric Screwdriver Set Type-C Fast Charging Screwdriver Set with LED Light Phone Repair Electric Tool,https://www.banggood.com/11-In-1-Precision-Electric-Screwdriver-Set-Type-C-Fast-Charging-Screwdriver-Set-with-LED-Light-Phone-Repair-Electric-Tool-p-1989036.html?cur_warehouse=CN&rmmds=search,£13.93,£20.12,31% Off,42 reviews,4.93
phones,Rogbid Model X 2.1 inch HD 400*454 Pixels 4G LTE 4GB+128GB GPS 13MP+5MP Dual Camera IP68 Waterproof Face Unlock Ceramic Smart Watch Phone,https://www.banggood.com/Rogbid-Model-X-2_1-inch-HD-400+454-Pixels-4G-LTE-4GB+128GB-GPS-13MP+5MP-Dual-Camera-IP68-Waterproof-Face-Unlock-Ceramic-Smart-Watch-Phone-p-1998611.html?cur_warehouse=CN&ID=6287830&rmmds=search,£232.24,£309.66,25% Off,15 reviews,4.07
phones,XANES Anti-Shock Bicycle Phone Mount 360° Rotation Quick Release Shockproof GPS Navigation Bike Holder for 4.7-7.2 inch MTB Bike Road Bike,https://www.banggood.com/XANES-Anti-Shock-Bicycle-Phone-Mount-360-Rotation-Quick-Release-Shockproof-GPS-Navigation-Bike-Holder-for-4_7-7_2-inch-Phones-MTB-Bike-Road-Bike-p-2028502.html?cur_warehouse=CN&ID=6287830&rmmds=search,£6.19,£15.48,60% Off,5 reviews,5.00
phones,Microdrive CLASS10 High Speed TF Memory Card 32GB 64GB 128GB 256GB Micro SD Card Flash Card Smart Card for Driving Recorder Phone Camera,https://www.banggood.com/Microdrive-CLASS10-High-Speed-TF-Memory-Card-32GB-64GB-128GB-256GB-Micro-SD-Card-Flash-Card-Smart-Card-for-Driving-Recorder-Phone-Camera-p-1980989.html?cur_warehouse=CN&ID=43653&rmmds=search,£5.41,£15.48,65% Off,113 reviews,4.88
phones,2.4G Wireless Game Controller for TV/Computer/PC/Android Phone Gamepad Joystick Support Steam,https://www.banggood.com/2_4G-Wireless-Game-Controller-for-TV-or-Computer-or-PC-or-Android-Phone-Gamepad-Joystick-Support-Steam-p-1986973.html?cur_warehouse=CN&rmmds=search,£6.19,£10.83,43% Off,23 reviews,4.43
phones,Tuya ZIGBE 3.0 Smart Socket EU Plug 16A Outlet Wireless Remote Phone Control Voice Controller Work with Tuya Gateway Hub Alexa Google Home,https://www.banggood.com/Tuya-ZIGBE-3_0-Smart-Socket-EU-Plug-16A-Outlet-Wireless-Remote-Phone-Control-Voice-Controller-Work-with-Tuya-Gateway-Hub-Alexa-Google-Home-p-1970711.html?cur_warehouse=CN&rmmds=search,£10.06,£20.12,50% Off,28 reviews,4.68
phones,Lenovo U3 High Speed TF Memory Card 32GB 64GB 128GB Micro SD Card Flash Card Smart Card for Driving Recorder Phone Camera,https://www.banggood.com/Lenovo-U3-High-Speed-TF-Memory-Card-32GB-64GB-128GB-Micro-SD-Card-Flash-Card-Smart-Card-for-Driving-Recorder-Phone-Camera-p-1988181.html?cur_warehouse=CN&ID=42784&rmmds=search,£5.10,£10.06,49% Off,47 reviews,4.74
phones,50X-1000X Wireless Digital Microscope Handheld USB HD Inspection Camera with Flexible Stand for Phone PC,https://www.banggood.com/50X-1000X-Wireless-Digital-Microscope-Handheld-USB-HD-Inspection-Camera-with-Flexible-Stand-for-Phone-PC-p-1934808.html?cur_warehouse=CN&ID=6318169&rmmds=search,£12.38,£23.22,47% Off,188 reviews,4.44
phones,MicroDrive 128G TF Memory Card Class 10 High Speed Micro SD Card Flash Card Smart Card for Driving Recorder Phone Camera,https://www.banggood.com/MicroDrive-128G-TF-Memory-Card-Class-10-High-Speed-Micro-SD-Card-Flash-Card-Smart-Card-for-Driving-Recorder-Phone-Camera-p-1988206.html?cur_warehouse=CN&rmmds=search,£9.28,£15.48,40% Off,25 reviews,4.84
