category,product_name,product_url,price,old_price,discount,reviews,rating
laptops,X0165 6-In-1 10Gbps Type-C Hub Docking Station with USB3.2*2 / USB-C PD100W / 4K HD / RJ45 Ethernet / M.2 NVMe&SATA SSD Case Multi-ports Splitter Adapter for Tablet Laptop Phone,https://www.banggood.com/X0165-6-In-1-10Gbps-Type-C-Hub-Docking-Station-with-USB3_2+2-or-USB-C-PD100W-or-4K-HD-or-RJ45-Ethernet-or-M_2-NVMeandSATA-SSD-Case-Multi-ports-Splitter-Adapter-for-Tablet-Laptop-Phone-p-2024576.html?cur_warehouse=CN&ID=6287853&rmmds=search,£17.02,£51.09,67% Off,0 review,
laptops,B055 Foladable Bluetooth Keyboard with Touchpad Pocket Folding Keyboard for Laptop Phone Tablet Wireless Rechargeable Keyboard,https://www.banggood.com/B055-Foladable-Bluetooth-Keyboard-with-Touchpad-Pocket-Folding-Keyboard-for-Laptop-Phone-Tablet-Wireless-Rechargeable-Keyboard-p-2017211.html?cur_warehouse=CN&ID=6287830&rmmds=search,£21.67,£30.96,30% Off,12 reviews,4.92
laptops,Pisen USB3.0 Flash Drive 256G/128G/64G 120MB/S Fast Reading Speed Pendrive 360° Rotary Portable Zinc Alloy Memory U Disk for PC Laptop Computer Offices,https://www.banggood.com/Pisen-USB3_0-Flash-Drive-256G-or-128G-or-64G-120MB-or-S-Fast-Reading-Speed-Pendrive-360-Rotary-Portable-Zinc-Alloy-Memory-U-Disk-for-PC-Laptop-Computer-Offices-p-2026124.html?cur_warehouse=CN&ID=514256&rmmds=search,£6.19,£15.48,60% Off,0 review,
laptops,10A OTG USB 3.0 To Type-C Adapter USB Female to Type-C Male Fast Charging Adapter OTG USB-C for Xiaomi for Samsung Laptop PC,https://www.banggood.com/10A-OTG-USB-3_0-To-Type-C-Adapter-USB-Female-to-Type-C-Male-Fast-Charging-Adapter-OTG-USB-C-for-Xiaomi-for-Samsung-Laptop-PC-p-2031527.html?cur_warehouse=CN&ID=6332096&rmmds=search,£5.41,£10.06,46% Off,5 reviews,5.00
laptops,6A Type-C OTG Adapter 120W Fast Charging Digital Display USB-C to C Converter 480Mbps Data Transfer PD Compatible Aluminum Alloy for Phone Laptop Tablet,https://www.banggood.com/6A-Type-C-OTG-Adapter-120W-Fast-Charging-Digital-Display-USB-C-to-C-Converter-480Mbps-Data-Transfer-PD-Compatible-Aluminum-Alloy-for-Phone-Laptop-Tablet-p-2032306.html?cur_warehouse=CN&ID=6287830&rmmds=search,£6.96,£12.38,44% Off,2 reviews,5.00
laptops,GameSir Super Nova Tri-mode Game Controller with RGB Light Hall Effect Joysticks and Triggers Six-axis Gamepad Built-in Dual Asymmetric Rumble Motors 1KHz Polling Rate Programmable Rear Buttons for PC Laptop Computer,https://www.banggood.com/GameSir-Super-Nova-Tri-mode-Game-Controller-with-RGB-Light-Hall-Effect-Joysticks-and-Triggers-Six-axis-Gamepad-Built-in-Dual-Asymmetric-Rumble-Motors-1KHz-Polling-Rate-Programmable-Rear-Buttons-for-PC-Laptop-Computer-p-2030003.html?cur_warehouse=CN&ID=6287840&rmmds=search,£34.83,£39.47,12% Off,24 reviews,4.96
laptops,UGREEN MU102 Wireless bluetooth Mouse 4000DPI Rechargeable Dual Mode Silent Buttons Mice for PC Laptop Computer,https://www.banggood.com/UGREEN-MU102-Wireless-bluetooth-Mouse-4000DPI-Rechargeable-Dual-Mode-Silent-Buttons-Mice-for-PC-Laptop-Computer-p-2022367.html?cur_warehouse=CN&ID=6287840&rmmds=search,£13.93,£22.44,38% Off,0 review,
laptops,XIAOMI 10L Colorful Small Backpack Men's and Women's City Leisure Travel Shoulder Bag Laptop Backpack Outdoor Waterproof Student Portable Sports Bag,https://www.banggood.com/XIAOMI-10L-Colorful-Small-Backpack-Mens-and-Womens-City-Leisure-Travel-Shoulder-Bag-Laptop-Backpack-Outdoor-Waterproof-Student-Portable-Sports-Bag-p-2031668.html?cur_warehouse=CN&ID=6287843&rmmds=search,£9.68,£27.86,65% Off,0 review,
laptops,ESSAGER 8-in-1 Docking Station with Disk Storage USB 2.0 USB 3.2 Gen 2 10Gbps USB-C Data PD100W USB-C 4K@30Hz HD SD/TF Card Reader Slot Multiports M.2 SSD USB Hubs Splitter for Phone TV Tablet Laptop,https://www.banggood.com/ESSAGER-8-in-1-Docking-Station-with-Disk-Storage-USB-2_0-USB-3_2-Gen-2-10Gbps-USB-C-Data-PD100W-USB-C-4K-at-30Hz-HD-SD-or-TF-Card-Reader-Slot-Multiports-M_2-SSD-USB-Hubs-Splitter-for-Phone-TV-Tablet-Laptop-p-2026196.html?cur_warehouse=CN&ID=6300975&rmmds=search,£28.64,£38.70,26% Off,122 reviews,4.86
laptops,USB3.2 20Gbps Type-C to Type-C Cable 5A 100W Fast Charging Data Transmission 8K@60Hz Video Data Cord Line 0.5M/0.8M Long for PC Laptop Macbook iPhone 16 16 Pro 15 Pro Max,https://www.banggood.com/USB3_2-20Gbps-Type-C-to-Type-C-Cable-5A-100W-Fast-Charging-Data-Transmission-8K-at-60Hz-Video-Data-Cord-Line-0_5M-or-0_8M-Long-for-PC-Laptop-Macbook-iPhone-16-16-Pro-15-Pro-Max-p-2023859.html?cur_warehouse=CN&ID=5206786287830&rmmds=search,£3.96,£6.96,43% Off,6 reviews,5.00
laptops,Xiaomi Lite 2 2.4G Wireless Mouse 1000DPI TTC Micro Switch 45g Lightweight Home Office Mice for Desktop Laptop Computer,https://www.banggood.com/Xiaomi-Lite-2-2_4G-Wireless-Mouse-1000DPI-TTC-Micro-Switch-45g-Lightweight-Home-Office-Mice-for-Desktop-Laptop-Computer-p-2024565.html?cur_warehouse=CN&ID=6287830&rmmds=search,£9.28,£15.48,40% Off,1 review,5.00
laptops,Xiaomi Wireless bluetooth Dual Mode Mouse 2 1200DPI TTC Mute Clicking Mice for PC Laptop Computer,https://www.banggood.com/Xiaomi-Wireless-bluetooth-Dual-Mode-Mouse-2-1200DPI-TTC-Mute-Clicking-Mice-for-PC-Laptop-Computer-p-2024575.html?cur_warehouse=CN&ID=6287830&rmmds=search,£12.38,£23.22,47% Off,1 review,5.00
laptops,40*25*20cm Waterproof Nylon Travel Backpack 180° Open Design Laptop Clothing Shoes Compartment Luggage Bag with Trolley Strap,https://www.banggood.com/40+25+20cm-Waterproof-Nylon-Travel-Backpack-180-Open-Design-Laptop-Clothing-Shoes-Compartment-Luggage-Bag-with-Trolley-Strap-p-2035078.html?cur_warehouse=CN&ID=6287830&rmmds=search,£31.73,£93.67,66% Off,0 review,
laptops,Men's Business Briefcase 14'' Laptop Handbag Waterproof Large Capacity Shoulder Crossbody Bag,https://www.banggood.com/Mens-Business-Briefcase-14-Laptop-Handbag-Waterproof-Large-Capacity-Shoulder-Crossbody-Bag-p-2038573.html?cur_warehouse=CN&ID=6287832&rmmds=search,£20.35,£47.22,57% Off,1 review,5.00
laptops,Men's Business Leather Briefcase Solid Simple Fashion 14'' Laptop Handbag Waterproof Large Capacity Shoulder Crossbody Bag,https://www.banggood.com/Mens-Business-Leather-Briefcase-Solid-Simple-Fashion-14-Laptop-Handbag-Waterproof-Large-Capacity-Shoulder-Crossbody-Bag-p-2038574.html?cur_warehouse=CN&ID=6287830&rmmds=search,£21.90,£62.70,65% Off,1 review,5.00
laptops,Lenovo M1 Master Wireless bluetooth Mouse 800-4000DPI 60H Continuous Use Time 7-key Ergonomics Mice for Offices PC Laptop Computer,https://www.banggood.com/Lenovo-M1-Master-Wireless-bluetooth-Mouse-800-4000DPI-60H-Continuous-Use-Time-7-key-Ergonomics-Mice-for-Offices-PC-Laptop-Computer-p-2029920.html?cur_warehouse=CN&ID=6287836&rmmds=search,£13.93,£30.96,55% Off,2 reviews,5.00
laptops,Lenovo Xiaoxin Air2 Dual Mode Mouse Wireless bluetooth 600-4000DPI Mini CNC Metal Mice for Laptop PC Win7/8/10,https://www.banggood.com/Lenovo-Xiaoxin-Air2-Dual-Mode-Mouse-Wireless-bluetooth-600-4000DPI-Mini-CNC-Metal-Mice-for-Laptop-PC-Win7-or-8-or-10-p-2029887.html?cur_warehouse=CN&ID=6287853&rmmds=search,£15.48,£30.96,50% Off,3 reviews,5.00
laptops,Xiaomi Mijia 11L Large Capacity Crossbody Bag Multi-compartment Handbag Casual Sport Students Shoulder Bag Can Hold 14-inch Laptop Computer Bag,https://www.banggood.com/Xiaomi-Mijia-11L-Large-Capacity-Crossbody-Bag-Multi-compartment-Handbag-Casual-Sport-Students-Shoulder-Bag-Can-Hold-14-inch-Laptop-Computer-Bag-p-2035080.html?cur_warehouse=CN&ID=6287836&rmmds=search,£35.60,£109.15,67% Off,2 reviews,5.00
laptops,Camera Backpack Bag with Waterproof Cover Multi-Compartment Design for Camera Accessories Laptop Tripod Strap Outdoor Photography Travel,https://www.banggood.com/Camera-Backpack-Bag-with-Waterproof-Cover-Multi-Compartment-Design-for-Camera-Accessories-Laptop-Tripod-Strap-Outdoor-Photography-Travel-p-2030884.html?cur_warehouse=CN&ID=6287830&rmmds=search,£31.35,£78.18,60% Off,1 review,5.00
laptops,9.7''/13'' Tablet Sleeve Bag Lightweight Laptop Handbag Simple Waterproof Notebook Inner Case Messenger Bag,https://www.banggood.com/9_7-or-13-Tablet-Sleeve-Bag-Lightweight-Laptop-Handbag-Simple-Waterproof-Notebook-Inner-Case-Messenger-Bag-p-2030886.html?cur_warehouse=CN&ID=62878306331894&rmmds=search,£14.31,£36.38,61% Off,3 reviews,5.00
laptops,10.8''-13'' Laptop Storage Bag Portable Nylon Fabric Waterproof Dustproof Handbag Liner Bag Electronic Products Protective Carrying Case with Pocket,https://www.banggood.com/10_8-13-Laptop-Storage-Bag-Portable-Nylon-Fabric-Waterproof-Dustproof-Handbag-Liner-Bag-Electronic-Products-Protective-Carrying-Case-with-Pocket-p-2030887.html?cur_warehouse=CN&ID=6331891&rmmds=search,£9.67,£31.73,70% Off,1 review,5.00
laptops,WEIXIER Men's Briefcase Retro Business Casual Laptop Bag Office High Quality PU Leather Handbag Shoulder Messenger Bags,https://www.banggood.com/WEIXIER-Mens-Briefcase-Retro-Business-Casual-Laptop-Bag-Office-High-Quality-PU-Leather-Handbag-Shoulder-Messenger-Bags-p-2040367.html?cur_warehouse=CN&ID=6287830&rmmds=search,£23.60,£64.25,63% Off,0 review,
laptops,BULLCAPTAIN 14 inch Laptop Men's Genuine Leather Briefcase Office Business Large Capacity Handbag with Strap,https://www.banggood.com/BULLCAPTAIN-14-inch-Laptop-Mens-Genuine-Leather-Briefcase-Office-Business-Large-Capacity-Handbag-with-Strap-p-2021479.html?cur_warehouse=CN&ID=6287830&rmmds=search,£30.57,£54.18,44% Off,19 reviews,4.68
laptops,BANGE Business Backpack Men's Shoulder Bag Waterproof 15.6 Inch Laptop Computer Bagpack Large Capacity Storage Back Bag for Men,https://www.banggood.com/BANGE-Business-Backpack-Mens-Shoulder-Bag-Waterproof-15_6-Inch-Laptop-Computer-Bagpack-Large-Capacity-Storage-Back-Bag-for-Men-p-2026942.html?cur_warehouse=CN&ID=6287836&rmmds=search,£36.61,£78.18,53% Off,3 reviews,5.00
